Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Address,Floor_Plan,Unit_Number,Bed_Count,Bath_Count,Sq_Ft,Unit_Status,Date_First_Available,Leased_Date,Days_On_Market,Times_Listed,Asking_Rent,Asking_Rent_PSF,Effective_Rent,Effective_Rent_PSF,Concession_Pct,Concession_Details,Source_File_Name
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,156-5,1,1,662,Leased,2025-07-11,2025-11-26,131,1,1725,2.60574018127,1438,2.17220543807,0.166376811594,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,182-7,1,1,662,Leased,2025-07-11,2026-01-14,180,1,1650,2.49244712991,1292,1.95166163142,0.21696969697,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,256-5,1,1,662,Available,2025-07-11,,294,1,1755,2.65105740181,1421,2.14652567976,0.190313390313,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,282-7,1,1,662,Available,2025-07-11,,294,1,1675,2.53021148036,1354,2.04531722054,0.191641791045,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,356-5,1,1,662,Available,2025-07-11,,294,1,1765,2.66616314199,1429,2.1586102719,0.190368271955,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,382-7,1,1,662,Available,2025-07-11,,294,1,1765,2.66616314199,1429,2.1586102719,0.190368271955,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,386-7,1,1,662,Available,2025-07-11,,294,1,1765,2.66616314199,1429,2.1586102719,0.190368271955,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,456-5,1,1,662,Leased,2025-07-11,2026-01-12,178,1,1780,2.68882175227,1400,2.11480362538,0.213483146067,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,482-7,1,1,662,Available,2025-08-24,,250,1,1780,2.68882175227,1442,2.17824773414,0.189887640449,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1 Expandable,486-7,1,1,662,Available,2025-07-11,,294,1,1780,2.68882175227,1442,2.17824773414,0.189887640449,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,#156,1,1,662,Leased,,,,0,1725,2.60574018127,1725,2.60574018127,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,#182,1,1,662,Leased,,,,0,1725,2.60574018127,1725,2.60574018127,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,#456,1,1,662,Leased,,,,0,1780,2.68882175227,1780,2.68882175227,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,#482,1,1,662,Leased,,,,0,1780,2.68882175227,1780,2.68882175227,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,#486,1,1,662,Leased,,,,0,1780,2.68882175227,1780,2.68882175227,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,256,1,1,662,Leased,,,,0,1755,2.65105740181,1755,2.65105740181,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,282,1,1,662,Leased,,,,0,1755,2.65105740181,1755,2.65105740181,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,356,1,1,662,Leased,,,,0,1775,2.68126888218,1775,2.68126888218,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,382,1,1,662,Leased,,,,0,1775,2.68126888218,1775,2.68126888218,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1-Expandable Office,386,1,1,662,Leased,,,,0,1775,2.68126888218,1775,2.68126888218,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1LL,202-1,1,1,662,Available,2026-04-17,,14,1,1545,2.33383685801,1246,1.88217522659,0.193527508091,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A1LL,279-6,1,1,662,Leased,2025-11-19,2026-03-07,101,1,1505,2.27341389728,1338,2.02114803625,0.11096345515,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#106,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#109,1,1,730,Leased,2024-12-13,2025-05-02,133,1,1625,2.22602739726,1490,2.04109589041,0.0830769230769,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#114,1,1,730,Leased,2024-11-02,2025-05-30,202,1,1625,2.22602739726,1490,2.04109589041,0.0830769230769,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#117,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#118,1,1,730,Leased,2024-12-13,2025-06-17,179,1,1500,2.05479452055,1375,1.88356164384,0.0833333333333,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#121,1,1,730,Leased,,,,0,1600,2.19178082192,1600,2.19178082192,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#122,1,1,730,Leased,2024-11-02,2025-05-02,174,1,1625,2.22602739726,1490,2.04109589041,0.0830769230769,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#131,1,1,730,Leased,,,,0,1650,2.2602739726,1650,2.2602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#134,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#136,1,1,730,Leased,2024-11-02,2025-04-17,159,1,1660,2.27397260274,1522,2.08493150685,0.0831325301205,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#142,1,1,730,Leased,2024-11-02,2025-04-17,159,1,1660,2.27397260274,1522,2.08493150685,0.0831325301205,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#145,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#149,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#158,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#159,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#162,1,1,730,Leased,,,,0,1650,2.2602739726,1650,2.2602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#172,1,1,730,Leased,,,,0,1650,2.2602739726,1650,2.2602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#175,1,1,730,Leased,2024-12-13,2025-05-02,133,1,1660,2.27397260274,1522,2.08493150685,0.0831325301205,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#181,1,1,730,Leased,,,,0,1625,2.22602739726,1625,2.22602739726,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#206,1,1,730,Leased,2024-11-02,2025-06-17,220,1,1520,2.08219178082,1393,1.90821917808,0.0835526315789,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#207,1,1,730,Leased,2024-11-02,2025-06-07,210,1,1520,2.08219178082,1393,1.90821917808,0.0835526315789,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#209,1,1,730,Leased,2024-12-13,2025-05-02,133,1,1645,2.25342465753,1508,2.06575342466,0.083282674772,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#214,1,1,730,Leased,2024-11-02,2025-06-14,217,1,1520,2.08219178082,1393,1.90821917808,0.0835526315789,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#217,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#218,1,1,730,Leased,,,,0,1520,2.08219178082,1520,2.08219178082,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#221,1,1,730,Leased,,,,0,1620,2.21917808219,1620,2.21917808219,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#222,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#223,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#231,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#233,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#234,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#236,1,1,730,Leased,2024-11-02,2025-07-14,247,1,1520,2.08219178082,1393,1.90821917808,0.0835526315789,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#242,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#245,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#249,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#252,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#259,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#262,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#264,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#272,1,1,730,Leased,,,,0,1670,2.28767123288,1670,2.28767123288,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#275,1,1,730,Leased,,,,0,1645,2.25342465753,1645,2.25342465753,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#281,1,1,730,Leased,,,,0,1520,2.08219178082,1520,2.08219178082,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#306,1,1,730,Leased,2024-11-02,2025-01-14,66,1,1650,2.2602739726,1513,2.07260273973,0.0830303030303,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#307,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#309,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#314,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#317,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#318,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#322,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#323,1,1,730,Leased,,,,0,1640,2.24657534247,1640,2.24657534247,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#331,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#333,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#334,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#336,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#342,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#345,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#349,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#352,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#358,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#359,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#362,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#364,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#372,1,1,730,Leased,,,,0,1690,2.31506849315,1690,2.31506849315,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#375,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#381,1,1,730,Leased,,,,0,1665,2.28082191781,1665,2.28082191781,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#406,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#407,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#409,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#414,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#417,1,1,730,Leased,,,,0,1655,2.26712328767,1655,2.26712328767,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#418,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#421,1,1,730,Leased,,,,0,1655,2.26712328767,1655,2.26712328767,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#422,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#423,1,1,730,Leased,,,,0,1655,2.26712328767,1655,2.26712328767,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#431,1,1,730,Leased,,,,0,1705,2.33561643836,1705,2.33561643836,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#433,1,1,730,Leased,,,,0,1705,2.33561643836,1705,2.33561643836,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#434,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#436,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#442,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#445,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#449,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#452,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#458,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#459,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#462,1,1,730,Leased,,,,0,1705,2.33561643836,1705,2.33561643836,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#464,1,1,730,Leased,,,,0,1705,2.33561643836,1705,2.33561643836,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#472,1,1,730,Leased,,,,0,1705,2.33561643836,1705,2.33561643836,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#475,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,#481,1,1,730,Leased,,,,0,1680,2.30136986301,1680,2.30136986301,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,106-1,1,1,730,Leased,2025-12-22,2026-02-16,49,2,1530,2.09589041096,1233,1.68904109589,0.194117647059,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,107,1,1,730,Leased,2024-11-02,2025-06-20,223,1,1500,2.05479452055,1375,1.88356164384,0.0833333333333,one month concession,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,107-1,1,1,730,Leased,2025-07-23,2026-04-28,272,1,1464,2.00547945205,1178,1.61369863014,0.195355191257,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,117-2,1,1,730,Leased,2025-07-11,2025-09-12,56,1,1625,2.22602739726,1354,1.85479452055,0.166769230769,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,121-2,1,1,730,Applied,2026-03-15,,45,2,1550,2.12328767123,1250,1.71232876712,0.193548387097,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,131-3,1,1,730,Leased,2025-07-11,2025-12-10,145,1,1475,2.02054794521,1146,1.5698630137,0.223050847458,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,133,1,1,730,Leased,,,,0,1600,2.19178082192,1600,2.19178082192,0,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,944 Broadcast Pl,A2,133-3,1,1,730,Applied,2025-07-11,,291,1,1600,2.19178082192,1292,1.7698630137,0.1925,"$500 off
Restrictions: Apply in our office the same day
up to two months free
Restrictions: Tour with us",2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
