Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Floor_Plan,Bed_Count,Bath_Count,Sq_Ft,Total_Units,Unit_Mix,Leased_Units_Last_7_Days,Leased_Days_On_Market,Leased_Asking_Rent,Leased_Asking_Rent_PSF,Available_Units,Available_Days_On_Market,Available_Asking_Rent,Available_Asking_Rent_PSF,Last_7_Days_Asking_Rent_Trend,Source_File_Name
2026-04-30,2026-04-01,BAY,Woodside at Seven Pines,B2,2,2,1067,32.9896907216,0.11,1,40,2169,2.03280234337,3,18,2205,2.06654167175,0.0173010380623,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,N,2,2,1097,2,0.00571428571429,0,,,,2,3,3363,3.07712805271,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Marsh,2,2,1098,39.4047619048,0.117824773414,3,52,1662,1.51366114616,11,49,1657,1.50910747051,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Banyan,2,2,1107,2.62698412698,0.00906344410876,0,,,,2,218.5,1673.5,1.51174342632,-0.0961319681456,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Hollow,2,2,1112,3.94047619048,0.012084592145,1,143,1630,1.46582734585,1,366,1607,1.44514393806,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Steele Creek,B1 1122 sf 2/2,2,2,1122,52.1235521236,0.173333333333,1,46,1819,1.62121212482,4,7.5,1828,1.6292334795,0.0137577555975,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Venture,2,2,1123,5.25396825397,0.0151057401813,0,19,,,3,241,1616,1.43900263309,0.0532178217822,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Avere Southside Quarter,B1 - 2x2,2,2,1124,6.39735099338,0.0186335403727,0,,,,6,2,2212,1.96797156334,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,M,2,2,1125,1,0.00285714285714,0,,,,1,3,3443,3.06044435501,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,B2B,2,2,1138,13,0.0351351351351,0,33.5,,,1,15,1866,1.63971877098,0.016077170418,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Avere Southside Quarter,B3 - 2x2,2,2,1147,3.19867549669,0.00931677018634,0,,,,3,2,2262,1.97210109234,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Current,2,2,1149,5.48076923077,0.0146198830409,0,100,,,1,14.5,2064,1.79634463787,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Steele Creek,B2 1153 sf 2/2,2,2,1153,32.4324324324,0.106666666667,0,42,,,5,9,1980,1.71725928783,0.0081466395112,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,The Maggie Flats,B1,2,2,1164,24.2105263158,0.0857142857143,0,116,,,15,436,1955,1.67955327034,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,2A,2,2,1169,16,0.0457142857143,0,28,,,3,23,1734,1.48331904411,-0.0119726339795,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Pinnacle,2,2,1171,9.19444444444,0.0271903323263,1,20,1744,1.48932540417,1,329,1726,1.47395384312,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,The Maggie Flats,B1C,2,2,1176,102.105263158,0.364285714286,2,223,1822,1.54931974411,37,436,1799,1.52976191044,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Woodside at Seven Pines,B5 (Den),2,2,1186,12.3711340206,0.04,1,72.5,2383,2.00927495956,6,22,2514,2.11973023415,0.00399361022364,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,O,2,2,1188,1,0.00285714285714,0,,,,1,3,3687,3.10353541374,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Woodside at Seven Pines,B3,2,2,1196,18.5567010309,0.0633333333333,1,44,2154,1.80100333691,1,35,2255,1.88545155525,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Nickel - some INCLUDE same level parking space,2,2,1200,79.4482758621,0.205729166667,2,36,1964,1.63666665554,1,15,1999,1.665833354,-0.0172074729597,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Steele Creek,B3 1202 sf 2/2,2,2,1202,23.166023166,0.0766666666667,1,24,1912,1.59068214893,1,3,1870,1.55574047565,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Avere Southside Quarter,B4,2,2,1206,3.19867549669,0.00931677018634,0,165.5,,,1,13,2484,2.05970144272,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Avere Southside Quarter,B4 - 2x2,2,2,1206,1.06622516556,0.00310559006211,0,,,,1,2,2525,2.09369826317,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,2B,2,2,1207,49,0.14,0,69.5,,,5,28,1793,1.48550128937,-0.0197910940077,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,P,2,2,1218,1,0.00285714285714,0,,,,1,3,3828,3.14285707474,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,B2C,2,2,1250,45,0.121621621622,0,52,,,4,1,2074.5,1.65959995985,-0.00530248252591,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,B2D,2,2,1250,31,0.0837837837838,0,65,,,2,1,2039,1.63119995594,0.0213339872487,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,R,2,2,1267,1,0.00285714285714,0,,,,1,3,4393,3.46724557877,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Artea,B3,2,2,1268,8.69009584665,0.0264705882353,0,90,,,1,4,2635,2.07807564735,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Harbor,2,2,1292,30.6923076923,0.0906432748538,1,32.5,2234,1.7291021347,9,20,2099,1.62461304665,-0.00357313006193,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,S,2,2,1371,1,0.00285714285714,0,,,,1,3,4563,3.32822751999,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,T,2,2,1389,2,0.00571428571429,0,,,,2,3,5733,4.12742972374,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Paramount,2,2.5,1292,80.5714285714,0.215425531915,0,44.5,,,4,62.5,1899,1.46981430054,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Xanadu,2,2.5,1316,46.4835164835,0.122340425532,1,66,2049,1.55699086189,3,6,1989,1.51139819622,-0.0245218244237,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Titanium - some INCLUDE same level parking space,2,2.5,1348,19.2601880878,0.0494791666667,1,76.5,1999,1.4829376936,2,6.5,2099,1.55712163448,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Copper - some INCLUDE same level parking space,2,2.5,1363,19.2601880878,0.0494791666667,1,63.5,2169,1.5913425684,0,,,,,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Utopia,2,2.5,1391,20.6593406593,0.0558510638298,0,70,,,3,36,2069,1.48741912842,-0.0696942446043,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Steele Creek,C1 1380sf 3/2,3,2,1380,16.2162162162,0.0533333333333,0,20,,,3,9,2243,1.62536227703,-0.00708277999115,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,3,3,2,1387,16,0.0457142857143,0,127.5,,,8,34,1929,1.39077150822,-0.0193149626577,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Edge,3,2,1426,21.0158730159,0.0634441087613,1,101.5,2259,1.58415150642,4,349,2222,1.55820477009,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,RISE Baymeadows,The Ascent,3,2,1500,7.88095238095,0.02416918429,0,269,,,3,329,2286,1.52400004864,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Woodside at Seven Pines,C1,3,2,1530,12.3711340206,0.04,0,36.5,,,4,10,2827,1.84771239758,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,V,3,2,1700,1,0.00285714285714,0,,,,1,3,6502,3.82470583916,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Silver - some INCLUDE same level parking space,3,2.5,1455,8.4263322884,0.0208333333333,0,58,,,1,104,2299,1.58006870747,-0.0107573149742,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Zion,3,2.5,1492,19.6263736264,0.0531914893617,1,144.5,2199,1.47386062145,3,57,2549,1.70844507217,-0.0769526741054,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Fusion,Gold - some INCLUDE same level parking space,3,2.5,1584,25.2789968652,0.0651041666667,0,50,,,5,28,2524,1.5934343338,-0.0888603884207,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Pinnacle,Zenith,3,2.5,1584,35.1208791209,0.093085106383,1,103,2299,1.45138883591,3,21,2428,1.53282833099,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,JTB Apartments,3A,3,3,1460,16,0.0457142857143,0,26,,,3,82,2139,1.46506845951,-0.00463177396943,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Olympus Preserve at Town Center,C3A,3,3,1534,22,0.0594594594595,0,146,,,3,1,2716,1.77053451538,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
2026-04-30,2026-04-01,BAY,Haven 8181,Atlantic,3,3,1538,2.19230769231,0.00584795321637,0,,,,2,12.5,3080,2.00260066986,0,2026_04_30_15_23_RISE_Baymeadows_Market.xlsx
