Snapshot_Date,Report_Month,Subject_Community_ID,Source_Property_Name,Is_Subject_Property,Distance,Year_Built,Total_Units,Exposure_Pct,Leased_Pct,Preleased_Pct,Applications_Last_7_Days,Applications_Last_30_Days,Concessions,Concession_Pct,Total_Available_Units,Total_Leased_Units,Vacant_Units,Asking_Rent,Asking_Rent_PSF,Effective_Rent,Effective_Rent_PSF,Avg_SqFt,Source_File_Name
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,0.166674605154,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,0.166637199434,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,0.166610586714,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,0.166601816659,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,0.166601178782,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,0.166565943006,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,0.166516651665,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,0.115016152389,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,0.115003489184,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,0.101034258337,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,0.100270952758,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,0.0947220924801,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Total Avail. Units,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Total Avail. Units,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,207,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,164,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,147,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,65,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,58,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,40,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,35,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,31,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,29,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,25,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,17,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,13,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,3,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,2,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Exposure %,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Exposure %,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,0.588068181818,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,0.510416666667,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,0.438502673797,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,0.18018018018,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,0.179012345679,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,0.177111716621,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,0.171232876712,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,0.145833333333,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,0.115537848606,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,0.0987261146497,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,0.0984848484848,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,0.0720338983051,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,0.046875,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,0.00892857142857,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Leased %,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Leased %,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,1,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,0.940677966102,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,0.923566878981,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,0.919642857143,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,0.9,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,0.884462151394,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,0.876712328767,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,0.871212121212,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,0.81981981982,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,0.806539509537,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,0.802469135802,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,0.53743315508,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,0.444444444444,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,0.403409090909,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Applications Last 7 Days,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Applications Last 7 Days,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,21,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,20,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,14,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,12,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,12,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,9,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,6,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,6,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,6,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,4,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,4,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,3,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,3,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,1,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Applications Last 30 Days,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Applications Last 30 Days,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,42,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,41,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,41,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,38,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,36,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,34,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,21,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,21,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,17,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,14,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,12,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,9,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,8,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,5,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Total Leased Units,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Total Leased Units,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,5,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,3,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,1,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,0,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Vacant Units,No,,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Property,No,Vacant Units,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reserve at Atlantica,No,213,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Abrazo at Four Corners,No,198,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Aventon Grove,No,162,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Hadley,No,71,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Alta Citron,No,65,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Citrus Ridge,Yes,42,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,The Brightly Apartments,No,29,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Apex Posner Park,No,27,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,RISE Florence Villa,No,26,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Ascend Ridgewood Lakes,No,26,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Reunion Crossing Townhomes,No,20,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champion Townhomes,No,18,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Covey Homes Bella Citta,No,14,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-22,2026-04-01,CIT,Champions Chase in Champions Gate,No,1,,,,,,,,,,,,,,,,,,2026_04_22_15_29_RISE_Citrus_Ridge_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Glen Kernan Park,Yes,0,2025,308,0.831168831169,0.162337662338,0.168831168831,3,18,5074.89453125,0.153366435124,256,0,261,2756.6484375,2.57762436993,2333.87109375,2.18230330923,1069.453125,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Nocatee,No,10.4777084958,2024,178,0.26404494382,0.724719101124,0.73595505618,4,7,0,0,47,1,51,2321.89361702,2.22122939141,2321.89361702,2.22122939141,1045.31914894,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea at Beach Haven,No,2.12546310298,2023,175,0.0742857142857,0.954285714286,0.925714285714,5,9,4437.23076923,0.166666666667,13,0,8,2218.61538462,2.44072099518,1848.84615385,2.03393416265,909,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Woodside at Seven Pines,No,2.29215477728,2024,300,0.0366666666667,0.976666666667,0.963333333333,5,31,2211.36363636,0.0833299075026,11,1,13,2211.36363636,2.0480761135,2027.09090909,1.8774101204,1079.72727273,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea eTown,No,6.42642503066,2024,192,0.145833333333,0.864583333333,0.854166666667,4,18,3599.78571429,0.153406392694,28,0,29,1955.35714286,1.98348005652,1655.39285714,1.67920153606,985.821428571,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RiverVue Avondale,No,14.6267386199,2019,228,0.0877192982456,0.907894736842,0.912280701754,4,11,1899.05,0.0832784813459,20,1,22,1899.05,2.14206756528,1740.9,1.9636794315,886.55,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Windsor Pointe,No,2.02045903711,2021,137,,1,1,,,,,0,,2,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,HarborChase of Mandarin - A 55+ Community,No,12.4259203585,2017,54,0,1,1,0,0,0,,0,0,0,0,,0,0,0,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Property Rent Comparison,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Property Metric Rankings,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Asking Rent,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Property,No,Asking Rent,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Glen Kernan Park,Yes,2756.6484375,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Nocatee,No,2321.89361702,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea at Beach Haven,No,2218.61538462,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Woodside at Seven Pines,No,2211.36363636,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea eTown,No,1955.35714286,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RiverVue Avondale,No,1899.05,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,HarborChase of Mandarin - A 55+ Community,No,0,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Windsor Pointe,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Asking Rent / Sq Ft,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Property,No,Asking Rent / Sq Ft,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Glen Kernan Park,Yes,2.57762436993,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea at Beach Haven,No,2.44072099518,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RISE at Nocatee,No,2.22122939141,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,RiverVue Avondale,No,2.14206756528,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Woodside at Seven Pines,No,2.0480761135,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Olea eTown,No,1.98348005652,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,HarborChase of Mandarin - A 55+ Community,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Windsor Pointe,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Effective Rent,No,,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
2026-04-28,2026-04-01,GKP,Property,No,Effective Rent,,,,,,,,,,,,,,,,,,2026_04_28_20_40_RISE_at_Glen_Kernan_Park_Market.xlsx
